time,CMP2
2017-03-14,1201.90002441406
2017-03-15,1200.09997558594
2017-03-16,1226.5
2017-03-17,1229.80004882813
2017-03-20,1233.59997558594
2017-03-21,1246.09997558594
2017-03-22,1249.30004882813
2017-03-23,1246.90002441406
2017-03-24,1248.19995117188
2017-03-27,1255.40002441406
2017-03-28,1255.30004882813
2017-03-29,1253.40002441406
2017-03-30,1245
2017-03-31,1247.30004882813
2017-04-03,1250.80004882813
2017-04-04,1255
2017-04-05,1245.40002441406
2017-04-06,1250.30004882813
2017-04-07,1254.30004882813
2017-04-10,1251.09997558594
2017-04-11,1271.19995117188
2017-04-12,1275.30004882813
2017-04-13,1285.90002441406
2017-04-17,1289.40002441406
2017-04-18,1291.69995117188
2017-04-19,1281.40002441406
2017-04-20,1281.90002441406
2017-04-21,1287.40002441406
2017-04-24,1275.80004882813
2017-04-25,1265.59997558594
2017-04-26,1262.09997558594
2017-04-27,1263.69995117188
2017-04-28,1266.09997558594
2017-05-01,1253.30004882813
2017-05-02,1255.09997558594
2017-05-03,1246.40002441406
2017-05-04,1226.5
2017-05-05,1224.80004882813
2017-05-08,1225.30004882813
2017-05-09,1214.30004882813
2017-05-10,1217.30004882813
2017-05-11,1222.69995117188
2017-05-12,1226.19995117188
2017-05-15,1228.59997558594
2017-05-16,1235
2017-05-17,1257.5
2017-05-18,1251.69995117188
2017-05-19,1252.69995117188
2017-05-22,1260.69995117188
2017-05-23,1254.80004882813
2017-05-24,1252.40002441406
2017-05-25,1255.80004882813
2017-05-26,1267.59997558594
2017-05-30,1262.09997558594
2017-05-31,1272
2017-06-01,1267
2017-06-02,1276.80004882813
2017-06-05,1279.30004882813
2017-06-06,1294.40002441406
2017-06-07,1290.09997558594
2017-06-08,1276.30004882813
2017-06-09,1268.5
2017-06-12,1266.09997558594
2017-06-13,1265.80004882813
2017-06-14,1272.80004882813
2017-06-15,1252.19995117188
2017-06-16,1254
2017-06-19,1244.19995117188
2017-06-20,1241
2017-06-21,1243.40002441406
2017-06-22,1247.59997558594
2017-06-23,1256.19995117188
2017-06-26,1246.30004882813
2017-06-27,1246.40002441406
2017-06-28,1248
2017-06-29,1244.19995117188
2017-06-30,1240.69995117188
2017-07-05,1220.40002441406
2017-07-06,1222.19995117188
2017-07-07,1208.59997558594
2017-07-10,1212.09997558594
2017-07-11,1213.59997558594
2017-07-12,1218.09997558594
2017-07-13,1216.30004882813
2017-07-14,1226.59997558594
2017-07-17,1232.80004882813
2017-07-18,1241.09997558594
2017-07-19,1241.19995117188
2017-07-20,1244.80004882813
2017-07-21,1254.30004882813
2017-07-24,1253.90002441406
2017-07-25,1251.69995117188
2017-07-26,1249
2017-07-27,1259.59997558594
2017-07-28,1268.40002441406
2017-07-31,1266.59997558594
2017-08-01,1272.59997558594
2017-08-02,1271.80004882813
2017-08-03,1267.80004882813
2017-08-04,1258.30004882813
2017-08-07,1258.19995117188
2017-08-08,1256.40002441406
2017-08-09,1273
2017-08-10,1283.69995117188
2017-08-11,1287.69995117188
2017-08-14,1284.19995117188
2017-08-15,1273.69995117188
2017-08-16,1276.90002441406
2017-08-17,1286.40002441406
2017-08-18,1285.69995117188
2017-08-21,1290.80004882813
2017-08-22,1285.09997558594
2017-08-23,1288.90002441406
2017-08-24,1286.5
2017-08-25,1292.5
2017-08-28,1309.69995117188
2017-08-29,1313.09997558594
2017-08-30,1308.09997558594
2017-08-31,1316.19995117188
2017-09-01,1324.5
2017-09-05,1339.19995117188
2017-09-06,1333.90002441406
2017-09-07,1345.09997558594
2017-09-08,1346
2017-09-11,1331
2017-09-12,1328
2017-09-13,1323.40002441406
2017-09-14,1324.69995117187
2017-09-15,1320.40002441406
2017-09-18,1306.30004882813
2017-09-19,1306.19995117188
2017-09-20,1312
2017-09-21,1290.59997558594
2017-09-22,1293.30004882813
2017-09-25,1306.80004882813
2017-09-26,1297
2017-09-27,1283.40002441406
2017-09-28,1285.5
2017-09-29,1281.5
2017-10-02,1272.69995117188
2017-10-03,1271.5
2017-10-04,1273.69995117188
2017-10-05,1269.90002441406
2017-10-06,1271.59997558594
2017-10-09,1281.80004882813
2017-10-10,1290.59997558594
2017-10-11,1285.80004882813
2017-10-12,1293.30004882813
2017-10-13,1301.5
2017-10-16,1299.90002441406
2017-10-17,1283
2017-10-18,1279.90002441406
2017-10-19,1286.90002441406
2017-10-20,1277.40002441406
2017-10-23,1277.69995117188
2017-10-24,1275
2017-10-25,1275.40002441406
2017-10-26,1266.30004882813
2017-10-27,1268.5
2017-10-30,1274.09997558594
2017-10-31,1267
2017-11-01,1274.09997558594
2017-11-02,1274.90002441406
2017-11-03,1266.5
2017-11-06,1279.40002441406
2017-11-07,1273.69995117188
2017-11-08,1281.59997558594
2017-11-09,1285.59997558594
2017-11-10,1272.40002441406
2017-11-13,1277.30004882813
2017-11-14,1281.5
2017-11-15,1276.5
2017-11-16,1277.40002441406
2017-11-17,1295.80004882813
2017-11-20,1274.59997558594
2017-11-21,1281.09997558594
2017-11-22,1291.59997558594
2017-11-27,1293.80004882813
2017-11-28,1294.69995117188
2017-11-29,1282.09997558594
2017-11-30,1273.19995117188
2017-12-01,1278.80004882813
2017-12-04,1274.30004882813
2017-12-05,1261.59997558594
2017-12-06,1262.80004882813
2017-12-07,1249.80004882813
2017-12-08,1245.19995117188
2017-12-11,1243.69995117188
2017-12-12,1238.5
2017-12-13,1245.40002441406
2017-12-14,1253.80004882813
2017-12-15,1254.30004882813
2017-12-18,1262.19995117187
2017-12-19,1260.69995117188
2017-12-20,1266.09997558594
2017-12-21,1267.30004882813
2017-12-22,1275.40002441406
2017-12-26,1284.09997558594
2017-12-27,1287
2017-12-28,1294.09997558594
2017-12-29,1306.30004882813
2018-01-02,1313.69995117188
2018-01-03,1316.19995117188
2018-01-04,1319.40002441406
2018-01-05,1320.30004882813
2018-01-08,1318.59997558594
2018-01-09,1311.69995117188
2018-01-10,1317.40002441406
2018-01-11,1320.59997558594
2018-01-12,1333.40002441406
2018-01-16,1335.40002441406
2018-01-17,1338
2018-01-18,1326
2018-01-19,1331.90002441406
2018-01-22,1330.90002441406
2018-01-23,1335.69995117188
2018-01-24,1355.90002441406
2018-01-25,1362.40002441406
2018-01-26,1351.59997558594
2018-01-30,1335.40002441406
2018-01-31,1339
2018-02-01,1344.30004882813
2018-02-02,1333.69995117188
2018-02-05,1333
2018-02-06,1326.09997558594
2018-02-07,1311.59997558594
2018-02-08,1316.90002441406
2018-02-09,1313.09997558594
2018-02-12,1324.19995117188
2018-02-13,1328.09997558594
2018-02-14,1355.5
2018-02-15,1352.09997558594
2018-02-16,1353.19995117188
2018-02-20,1328.80004882813
2018-02-21,1330
2018-02-22,1330.59997558594
2018-02-23,1328.19995117188
2018-02-26,1330.69995117188
2018-02-27,1315.5
2018-02-28,1315.5
2018-03-01,1302.90002441406
2018-03-02,1321.09997558594
2018-03-05,1318.09997558594
2018-03-06,1333.59997558594
2018-03-07,1326
2018-03-08,1319.90002441406
2018-03-09,1322.40002441406
2018-03-12,1319.40002441406
2018-03-13,1325.90002441406
2018-03-14,1324.40002441406
2018-03-15,1316.80004882813
2018-03-16,1311.30004882813
2018-03-19,1316.80004882813
2018-03-20,1311.09997558594
2018-03-21,1320.69995117188
2018-03-22,1326.59997558594
2018-03-23,1349.30004882813
2018-03-26,1354.40002441406
2018-03-27,1341.30004882813
2018-03-28,1324.19995117188
2018-03-29,1322.80004882813
2018-04-02,1342.09997558594
2018-04-03,1332.80004882813
2018-04-04,1335.80004882813
2018-04-05,1324.30004882813
2018-04-06,1331.90002441406
2018-04-09,1336.30004882813
2018-04-10,1342
2018-04-11,1356.5
2018-04-12,1338.40002441406
2018-04-13,1344.80004882813
2018-04-16,1347.5
2018-04-17,1347.19995117188
2018-04-18,1351.19995117188
2018-04-19,1346.80004882813
2018-04-20,1336.69995117188
2018-04-23,1322.5
2018-04-24,1331.40002441406
2018-04-25,1321.19995117188
2018-04-26,1316.30004882813
2018-04-27,1320.30004882813
2018-04-30,1316.19995117188
2018-05-01,1303.80004882813
2018-05-02,1302.59997558594
2018-05-03,1310.69995117188
2018-05-04,1312.69995117188
2018-05-07,1312.19995117188
2018-05-08,1312
2018-05-09,1311.30004882813
2018-05-10,1320.80004882813
2018-05-11,1319
2018-05-14,1316.5
2018-05-15,1288.90002441406
2018-05-16,1290.19995117188
2018-05-17,1288.19995117188
2018-05-18,1290.19995117188
2018-05-21,1290.19995117188
2018-05-22,1291.69995117188
2018-05-23,1289.30004882813
2018-05-24,1303.69995117188
2018-05-25,1303.30004882813
2018-05-29,1298.69995117188
2018-05-30,1301.5
2018-05-31,1300.09997558594
2018-06-01,1294.80004882813
2018-06-04,1293.09997558594
2018-06-05,1297.5
2018-06-06,1297.09997558594
2018-06-07,1298.69995117188
2018-06-08,1298.09997558594
2018-06-11,1298.90002441406
2018-06-12,1295.09997558594
2018-06-13,1296.90002441406
2018-06-14,1304
2018-06-15,1274.59997558594
2018-06-18,1276.19995117188
2018-06-19,1275.59997558594
2018-06-20,1271.19995117188
2018-06-21,1267.19995117188
2018-06-22,1267.40002441406
2018-06-25,1265.59997558594
2018-06-26,1256.59997558594
2018-06-27,1252.80004882813
2018-06-28,1247.80004882813
2018-06-29,1251.30004882813
2018-07-02,1239.80004882812
2018-07-05,1257.30004882813
2018-07-06,1254.30004882813
2018-07-09,1258.09997558594
2018-07-10,1253.80004882813
2018-07-11,1242.80004882813
2018-07-12,1245
2018-07-13,1239.59997558594
2018-07-16,1238.09997558594
2018-07-17,1225.69995117188
2018-07-18,1226.30004882813
2018-07-19,1222.40002441406
2018-07-20,1229.5
2018-07-23,1224
2018-07-24,1223.90002441406
2018-07-25,1231.40002441406
2018-07-26,1225.30004882813
2018-07-27,1222.59997558594
2018-07-30,1221.30004882813
2018-07-31,1223.69995117188
2018-08-01,1217.90002441406
2018-08-02,1210.59997558594
2018-08-03,1214.19995117188
2018-08-06,1208.59997558594
2018-08-07,1209.59997558594
2018-08-08,1212.59997558594
2018-08-09,1211.90002441406
2018-08-10,1211.09997558594
2018-08-13,1191.30004882813
2018-08-14,1193
2018-08-15,1177.5
2018-08-16,1176.19995117188
2018-08-17,1176.5
2018-08-20,1186.80004882813
2018-08-21,1192.59997558594
2018-08-22,1196.30004882813
2018-08-23,1187
2018-08-24,1206.30004882813
2018-08-27,1209
2018-08-28,1207.40002441406
2018-08-29,1204.5
2018-08-30,1197.69995117188
2018-08-31,1200.30004882813
2018-09-04,1192.69995117188
2018-09-05,1194.90002441406
2018-09-06,1197.90002441406
2018-09-07,1193.59997558594
2018-09-10,1193
2018-09-11,1195.40002441406
2018-09-12,1204.69995117188
2018-09-13,1202
2018-09-14,1195
2018-09-17,1199.69995117187
2018-09-18,1196.80004882813
2018-09-19,1202.19995117188
2018-09-20,1206.19995117188
2018-09-21,1196.19995117188
2018-09-24,1199.30004882813
2018-09-25,1200
2018-09-26,1194
2018-09-27,1182.30004882813
2018-09-28,1191.5
2018-10-01,1187.09997558594
2018-10-02,1202.40002441406
2018-10-03,1198.30004882813
2018-10-04,1197.19995117188
2018-10-05,1201.19995117188
2018-10-08,1184.40002441406
2018-10-09,1187.19995117188
2018-10-10,1189.30004882813
2018-10-11,1223.5
2018-10-12,1218.09997558594
2018-10-15,1226.40002441406
2018-10-16,1227.30004882813
2018-10-17,1223.69995117188
2018-10-18,1226.5
2018-10-19,1225.30004882813
2018-10-22,1221.19995117188
2018-10-23,1233.40002441406
2018-10-24,1227.80004882813
2018-10-25,1229.09997558594
2018-10-26,1232.5
2018-10-29,1224.5
2018-10-30,1222.59997558594
2018-10-31,1212.30004882813
2018-11-01,1236
2018-11-02,1230.90002441406
2018-11-05,1229.80004882813
2018-11-06,1223.80004882813
2018-11-07,1226.19995117188
2018-11-08,1222.90002441406
2018-11-09,1206.40002441406
2018-11-12,1201.30004882813
2018-11-13,1199.19995117188
2018-11-14,1207.90002441406
2018-11-15,1212.80004882813
2018-11-16,1220.80004882813
2018-11-19,1223.09997558594
2018-11-20,1219
2018-11-21,1225.80004882813
2018-11-26,1220.19995117188
2018-11-27,1211.19995117188
2018-11-28,1221.40002441406
2018-11-29,1224.09997558594
2018-11-30,1220.19995117188
2018-12-03,1233.90002441406
2018-12-04,1241.09997558594
2018-12-06,1238.09997558594
2018-12-07,1246.80004882813
2018-12-10,1243.69995117188
2018-12-11,1241.90002441406
2018-12-12,1244.40002441406
2018-12-13,1242.69995117188
2018-12-14,1237
2018-12-17,1247.40002441406
2018-12-18,1249.19995117188
2018-12-19,1252.09997558594
2018-12-20,1263.59997558594
2018-12-21,1253.80004882813
2018-12-26,1269.19995117188
2018-12-27,1277.30004882813
2018-12-28,1279.90002441406
2018-12-30,1281.90002441406
2018-12-31,1278.30004882813
2019-01-02,1281
2019-01-03,1291.80004882813
2019-01-04,1282.69995117188
2019-01-06,1285.69995117188
2019-01-07,1286.80004882813
2019-01-08,1283.19995117188
2019-01-09,1289.30004882813
2019-01-10,1284.69995117188
2019-01-11,1287.09997558594
2019-01-13,1288.30004882813
2019-01-14,1289.09997558594
2019-01-15,1286.19995117188
2019-01-16,1291.59997558594
2019-01-17,1291
2019-01-18,1281.30004882813
2019-01-20,1282.09997558594
2019-01-22,1282.5
2019-01-23,1283.09997558594
2019-01-24,1279.09997558594
2019-01-25,1297.40002441406
2019-01-27,1299.59997558594
2019-01-28,1302.40002441406
2019-01-29,1308.19995117188
2019-01-30,1309.90002441406
2019-01-31,1319.69995117188
2019-02-01,1316.90002441406
2019-02-03,1322
2019-02-04,1314.30004882813
2019-02-05,1314.19995117188
2019-02-06,1309.5
2019-02-07,1309.40002441406
2019-02-08,1313.69995117188
2019-02-10,1317.59997558594
2019-02-11,1307
2019-02-12,1309.19995117188
2019-02-13,1310.80004882813
2019-02-14,1309.80004882813
2019-02-15,1318.09997558594
2019-02-17,1324.19995117188
2019-02-19,1340.09997558594
2019-02-20,1343.30004882813
2019-02-21,1323.5
2019-02-22,1329.19995117188
2019-02-24,1330.19995117188
2019-02-25,1325.90002441406
2019-02-26,1325.09997558594
2019-02-27,1317.69995117188
2019-02-28,1312.80004882813
2019-03-01,1296.40002441406
2019-03-03,1296.30004882813
2019-03-04,1284.80004882813
2019-03-05,1282
2019-03-06,1284.90002441406
2019-03-07,1283.80004882813
2019-03-08,1297
2019-03-10,1297.59997558594
2019-03-11,1288.80004882813
2019-03-12,1296.30004882813
2019-03-13,1307.5
2019-03-14,1293.40002441406
2019-03-15,1301.80004882813
2019-03-17,1300.80004882813
2019-03-18,1300.30004882813
2019-03-19,1305
2019-03-20,1300.5
2019-03-21,1306.09997558594
2019-03-22,1311.59997558594
2019-03-24,1311.90002441406
2019-03-25,1321.90002441406
2019-03-26,1314.30004882813
2019-03-27,1309.90002441406
2019-03-28,1289.80004882813
2019-03-29,1293
2019-03-31,1296.69995117188
2019-04-01,1288.40002441406
2019-04-02,1290
2019-04-03,1289.90002441406
2019-04-04,1289
2019-04-05,1290.40002441406
2019-04-07,1295.59997558594
2019-04-08,1297.09997558594
2019-04-09,1303.5
2019-04-10,1309.09997558594
2019-04-11,1288.59997558594
2019-04-12,1290.59997558594
2019-04-14,1292.59997558594
2019-04-15,1286.80004882813
2019-04-16,1272.59997558594
2019-04-17,1272.19995117188
2019-04-18,1271.90002441406
2019-04-21,1279
2019-04-22,1273.5
2019-04-23,1269.30004882813
2019-04-24,1275.5
2019-04-25,1275.80004882813
2019-04-26,1284.90002441406
2019-04-28,1288.19995117188
2019-04-29,1278.59997558594
2019-04-30,1282.80004882813
2019-05-01,1281.40002441406
2019-05-02,1269.69995117188
2019-05-03,1279.19995117188
2019-05-05,1285
2019-05-06,1281.69995117188
2019-05-07,1283.5
2019-05-08,1279.40002441406
2019-05-09,1283.5
2019-05-10,1285.69995117188
2019-05-12,1288.30004882813
2019-05-13,1300.09997558594
2019-05-14,1294.69995117188
2019-05-15,1296.30004882813
2019-05-16,1285
2019-05-17,1274.5
2019-05-19,1277.09997558594
2019-05-20,1276.09997558594
2019-05-21,1272
2019-05-22,1273.59997558594
2019-05-23,1284.80004882813
2019-05-24,1283
2019-05-26,1284.09997558594
2019-05-28,1276.5
2019-05-29,1280.59997558594
2019-05-30,1287.09997558594
2019-05-31,1305.80004882813
2019-06-02,1313.69995117188
2019-06-03,1322.69995117188
2019-06-04,1323.40002441406
2019-06-05,1328.30004882813
2019-06-06,1337.59997558594
2019-06-07,1341.19995117188
2019-06-09,1339.5
2019-06-10,1324.69995117187
2019-06-11,1326.40002441406
2019-06-12,1331.90002441406
2019-06-13,1339.19995117188
2019-06-14,1340.09997558594
2019-06-16,1342.5
2019-06-17,1338.69995117188
2019-06-18,1346.59997558594
2019-06-19,1344.59997558594
2019-06-20,1392.90002441406
2019-06-21,1396.19995117188
2019-06-23,1409.5
2019-06-24,1414.30004882813
2019-06-25,1414.90002441406
2019-06-26,1411.59997558594
2019-06-27,1408.40002441406
2019-06-28,1409.69995117188
2019-06-30,1395.5
2019-07-01,1385.59997558594
2019-07-02,1404.59997558594
2019-07-05,1396.69995117188
2019-07-07,1398.90002441406
2019-07-08,1397
2019-07-09,1397.5
2019-07-10,1410.09997558594
2019-07-11,1404.30004882813
2019-07-12,1409.90002441406
2019-07-14,1418.09997558594
2019-07-15,1411.40002441406
2019-07-16,1409.19995117188
2019-07-17,1421.30004882813
2019-07-18,1426.09997558594
2019-07-19,1425.09997558594
2019-07-21,1426.5
2019-07-22,1425.30004882813
2019-07-23,1420.09997558594
2019-07-24,1422.80004882813
2019-07-25,1413.90002441406
2019-07-26,1418.5
2019-07-28,1420.30004882813
2019-07-29,1419.59997558594
2019-07-30,1429.69995117188
2019-07-31,1426.09997558594
2019-08-01,1420.90002441406
2019-08-02,1445.59997558594
2019-08-04,1452.19995117188
2019-08-05,1464.59997558594
2019-08-06,1472.40002441406
2019-08-07,1507.30004882813
2019-08-08,1497.69995117187
2019-08-09,1496.59997558594
2019-08-11,1512.40002441406
2019-08-12,1505.30004882813
2019-08-13,1502.19995117188
2019-08-14,1515.90002441406
2019-08-15,1519.59997558594
2019-08-16,1512.5
2019-08-18,1519.59997558594
2019-08-19,1500.40002441406
2019-08-20,1504.59997558594
2019-08-21,1504.59997558594
2019-08-22,1497.30004882813
2019-08-23,1526.59997558594
2019-08-25,1557.09997558594
2019-08-26,1526.30004882813
2019-08-27,1541
2019-08-28,1537.80004882812
2019-08-29,1526.5
2019-08-30,1519.09997558594
2019-09-01,1538.19995117188
2019-09-03,1545.90002441406
2019-09-04,1550.30004882813
2019-09-05,1515.40002441406
2019-09-06,1506.19995117188
2019-09-08,1513.40002441406
2019-09-09,1502.19995117188
2019-09-10,1490.30004882813
2019-09-11,1494.40002441406
2019-09-12,1498.69995117188
2019-09-13,1490.90002441406
2019-09-15,1515
2019-09-16,1503.09997558594
2019-09-17,1505.09997558594
2019-09-18,1507.5
2019-09-19,1498.40002441406
2019-09-20,1507.30004882813
2019-09-22,1521.19995117188
2019-09-23,1523.69995117188
2019-09-24,1532.09997558594
2019-09-25,1504.59997558594
2019-09-26,1507.5
2019-09-27,1499.09997558594
2019-09-29,1503.59997558594
2019-09-30,1465.69995117187
2019-10-01,1482
2019-10-02,1501
2019-10-03,1507.09997558594
2019-10-04,1506.19995117188
2019-10-06,1513.09997558594
2019-10-07,1497.69995117187
2019-10-08,1497.19995117188
2019-10-09,1506.09997558594
2019-10-10,1494.80004882813
2019-10-11,1482.69995117188
2019-10-13,1489.69995117187
2019-10-14,1491.69995117188
2019-10-15,1477.59997558594
2019-10-16,1488
2019-10-17,1492.30004882813
2019-10-18,1488.19995117188
2019-10-20,1495
