time,CMP4
178,2017-03-07,0.6266882766072392
179,2017-03-08,0.6245285052268564
180,2017-03-09,0.6028656393619898
181,2017-03-13,0.6202690192234385
182,2017-03-16,0.6301942869723155
183,2017-03-17,0.6142614041829061
184,2017-03-20,0.6094882495058204
185,2017-03-21,0.6146023323937435
186,2017-03-22,0.6094396908639249
187,2017-03-24,0.6131008222504276
188,2017-03-27,0.6248264371008053
189,2017-03-28,0.6135647559560004
190,2017-03-30,0.605663774758553
191,2017-03-31,0.5991611743559018
192,2017-04-03,0.6181798341335661
193,2017-04-04,0.6187592077263055
194,2017-04-05,0.6269763384581833
195,2017-04-06,0.6287082902400523
196,2017-04-07,0.6324110671936759
197,2017-04-10,0.6283516602567574
198,2017-04-11,0.6181206961990998
199,2017-04-12,0.613446752821855
200,2017-04-18,0.6253085403982228
201,2017-04-20,0.614145619898099
202,2017-04-25,0.6255585344057194
203,2017-04-26,0.6422836752899198
204,2017-04-27,0.6442826171549281
205,2017-04-28,0.6468687318921329
206,2017-05-03,0.6373149281977069
207,2017-05-05,0.6454877705931965
208,2017-05-09,0.6331999110518124
209,2017-05-11,0.6062961523513409
210,2017-05-15,0.6255610412926391
211,2017-05-16,0.6186267845003399
212,2017-05-17,0.6229321163719338
213,2017-05-18,0.6130094221818595
214,2017-05-19,0.6008018327605957
215,2017-05-22,0.6025618932735942
216,2017-05-23,0.595061163827598
217,2017-05-25,0.6074846696085736
218,2017-05-26,0.6002400960384153
219,2017-05-29,0.5958904109589042
220,2017-05-30,0.594693504117109
221,2017-05-31,0.6001724633515378
222,2017-06-01,0.5961251862891208
223,2017-06-02,0.6240267604821501
224,2017-06-07,0.6100017264199804
225,2017-06-08,0.5733616191732126
226,2017-06-12,0.6013401294313041
227,2017-06-13,0.60691157086366
228,2017-06-14,0.6022714236549271
229,2017-06-15,0.6068376068376068
230,2017-06-16,0.5901207715643065
231,2017-06-19,0.5813953488372093
232,2017-06-20,0.5863600136627576
233,2017-06-21,0.5994519296643069
234,2017-06-22,0.5997377572544325
235,2017-06-23,0.5836909871244635
236,2017-06-26,0.5715592135345222
237,2017-06-27,0.5802225828889404
238,2017-06-28,0.6228917064092124
239,2017-06-29,0.6317636735887687
240,2017-06-30,0.6409207758822154
241,2017-07-03,0.6326981175923774
242,2017-07-05,0.6191249854937912
243,2017-07-06,0.6235768085479069
244,2017-07-07,0.6201188949761045
245,2017-07-10,0.6008858841356801
246,2017-07-11,0.6207866815170878
247,2017-07-12,0.6283547257876313
248,2017-07-13,0.6205932055241535
249,2017-07-14,0.6156191369606004
250,2017-07-18,0.62909799751905
251,2017-07-19,0.6375838926174496
252,2017-07-20,0.6468874487187111
253,2017-07-21,0.6518757082364167
254,2017-07-24,0.6500773901654959
255,2017-07-25,0.6602762562514884
256,2017-07-26,0.6837811900191938
257,2017-07-27,0.6802030456852791
258,2017-07-28,0.6760411032990806
259,2017-07-31,0.6882983231430474
260,2017-08-01,0.6985161056822294
261,2017-08-02,0.703030303030303
262,2017-08-03,0.7050115277272174
263,2017-08-04,0.6927892139159745
264,2017-08-07,0.6934812760055478
265,2017-08-08,0.6939020726945029
266,2017-08-09,0.6985691956234219
267,2017-08-10,0.7065479056331249
268,2017-08-11,0.7107028464374207
269,2017-08-14,0.706973383114537
270,2017-08-15,0.703228129125165
271,2017-08-16,0.7057761732851986
272,2017-08-17,0.7031109512677577
273,2017-08-18,0.7064269825046594
274,2017-08-21,0.7034082668600435
275,2017-08-22,0.6914381914381914
276,2017-08-23,0.6991064960154552
277,2017-08-24,0.6998069498069498
278,2017-08-25,0.7064488601731074
279,2017-08-28,0.6987140232700552
280,2017-08-29,0.7039236089857379
281,2017-08-30,0.7006137206052137
282,2017-08-31,0.7063264933325214
283,2017-09-01,0.6980411183213051
284,2017-09-04,0.7012102414401264
285,2017-09-05,0.7004507248142282
286,2017-09-07,0.7075674678797566
287,2017-09-08,0.7099790820721055
288,2017-09-11,0.7052065509655342
289,2017-09-12,0.7066813509544787
290,2017-09-13,0.6853393280272191
291,2017-09-14,0.6885625495094753
292,2017-09-15,0.6893814495939428
293,2017-09-18,0.672289451167339
294,2017-09-19,0.6744742166901712
295,2017-09-20,0.6688556487899794
296,2017-09-21,0.6692312389326494
297,2017-09-25,0.6724827335514358
298,2017-09-26,0.6752682985650549
299,2017-09-27,0.6779966370405958
300,2017-09-28,0.6657428605856127
301,2017-09-29,0.6759695541862993
302,2017-10-02,0.668266346730654
303,2017-10-03,0.6573812811430629
304,2017-10-04,0.6558066842991104
305,2017-10-05,0.6442727980360456
306,2017-10-06,0.6420256810272411
307,2017-10-10,0.657410202233625
308,2017-10-12,0.6471904675497491
309,2017-10-13,0.6467992504382518
310,2017-10-16,0.6452780123024967
311,2017-10-17,0.6316169393647738
312,2017-10-18,0.638708122439142
313,2017-10-19,0.6307561803199223
314,2017-10-20,0.6402843030960126
315,2017-10-24,0.6235718580877931
316,2017-10-25,0.6414205472005798
317,2017-10-27,0.6291174550418422
318,2017-10-30,0.6314409960088163
319,2017-10-31,0.6347505061331427
320,2017-11-02,0.6342771982116244
321,2017-11-03,0.6172106824925816
322,2017-11-06,0.6320849902071339
323,2017-11-08,0.6165155018080503
324,2017-11-09,0.6136174264968456
325,2017-11-10,0.6142286361738923
326,2017-11-13,0.6114657280916304
327,2017-11-14,0.6152361421074855
328,2017-11-15,0.6075949367088608
329,2017-11-16,0.6258650779322381
330,2017-11-17,0.6265074770863484
331,2017-11-20,0.6034793041391723
332,2017-11-21,0.6163355938306428
333,2017-11-22,0.6220153539261319
334,2017-11-23,0.6234474401696456
335,2017-11-24,0.6282786385262902
336,2017-11-27,0.6083095078776082
337,2017-11-28,0.6252648144785424
338,2017-11-29,0.6324589568062035
339,2017-11-30,0.6488921353786218
340,2017-12-01,0.6467298808655483
341,2017-12-04,0.6454352441613588
342,2017-12-05,0.6432501057977148
343,2017-12-07,0.6260534553334939
344,2017-12-08,0.6376323387872954
345,2017-12-11,0.637785800240674
346,2017-12-12,0.6363690940745633
347,2017-12-14,0.6383234975310129
348,2017-12-15,0.6425051087871139
349,2017-12-18,0.6438983255029515
350,2017-12-19,0.6604516011865125
351,2017-12-20,0.6609613983976693
352,2017-12-21,0.655618284465489
353,2017-12-22,0.657248529679258
354,2017-12-28,0.6655675642669598
355,2017-12-29,0.6674437151095025
356,2018-01-02,0.659598076685982
357,2018-01-03,0.669492045943124
358,2018-01-04,0.663170882171499
359,2018-01-05,0.6741780568895456
360,2018-01-08,0.6668298054569926
361,2018-01-09,0.6590992310508972
362,2018-01-10,0.6566489524158573
363,2018-01-11,0.6644109504767765
364,2018-01-12,0.6605596061569141
365,2018-01-15,0.667669738574384
366,2018-01-16,0.6644518272425249
367,2018-01-17,0.6604361370716512
368,2018-01-18,0.6601176323363783
369,2018-01-19,0.6592101974506372
370,2018-01-22,0.6456870611835507
371,2018-01-23,0.6477172682681424
372,2018-01-24,0.6660746003552398
373,2018-01-25,0.6654835847382431
374,2018-01-26,0.6667089973966601
375,2018-01-29,0.6647673314339981
376,2018-02-01,0.6713554987212276
377,2018-02-02,0.6657323055360896
378,2018-02-05,0.6607233181588265
379,2018-02-06,0.6518162257942033
380,2018-02-07,0.6550902708124373
381,2018-02-08,0.6448381644024291
382,2018-02-09,0.6537787787787788
383,2018-02-12,0.6503707427422395
384,2018-02-13,0.6566900296773378
385,2018-02-14,0.6619987269255252
386,2018-02-15,0.6649616368286445
387,2018-02-16,0.6596891849032668
388,2018-02-19,0.6597728858719787
389,2018-02-20,0.6497192960322967
390,2018-02-21,0.6563245823389021
391,2018-02-22,0.6461984617324422
392,2018-02-23,0.656984785615491
393,2018-02-26,0.6486963093588612
394,2018-02-27,0.641025641025641
395,2018-02-28,0.6484194775235363
396,2018-03-01,0.6522420821574161
397,2018-03-02,0.6518453205693411
398,2018-03-07,0.6599822312476202
399,2018-03-08,0.6513940461954811
400,2018-03-09,0.6512710797885728
401,2018-03-12,0.6432084752175558
402,2018-03-13,0.6460193805814175
403,2018-03-14,0.6417957635156497
404,2018-03-15,0.6417112299465241
405,2018-03-16,0.6283775292195551
406,2018-03-19,0.630596544330937
407,2018-03-20,0.6258997308631158
408,2018-03-22,0.6353000377405963
409,2018-03-23,0.6380693663528966
410,2018-03-26,0.6299312802239755
411,2018-03-27,0.6404971780074831
412,2018-03-28,0.6354599219831383
413,2018-04-03,0.6273919317397578
414,2018-04-04,0.6277069863787584
415,2018-04-05,0.6258213905751299
416,2018-04-10,0.6348303960583664
417,2018-04-11,0.632231143706139
418,2018-04-12,0.630159430335875
419,2018-04-13,0.6306760847628659
420,2018-04-16,0.6329915179136599
421,2018-04-17,0.6260275705071456
422,2018-04-18,0.6288353261213387
423,2018-04-19,0.6059840929175608
424,2018-04-20,0.603128730288371
425,2018-04-23,0.6203969541879916
426,2018-04-25,0.5981471118572406
427,2018-04-26,0.5952601942949075
428,2018-04-27,0.587906976744186
429,2018-04-30,0.5855104687789513
430,2018-05-02,0.592728383745799
431,2018-05-03,0.5945084579553812
432,2018-05-04,0.5992417757123639
433,2018-05-08,0.5761766132945172
434,2018-05-09,0.5719825496849249
435,2018-05-10,0.5848665773120507
436,2018-05-11,0.5753023085379261
437,2018-05-14,0.5793036160741508
438,2018-05-15,0.5737109658678285
439,2018-05-16,0.5625641335184403
440,2018-05-17,0.5728758367002351
441,2018-05-18,0.5715317049693178
442,2018-05-21,0.5726341169379143
443,2018-05-22,0.5661286437003131
444,2018-05-23,0.5622682139011843
445,2018-05-25,0.5586991482518315
446,2018-05-28,0.5526831877339989
447,2018-05-29,0.543952802359882
448,2018-05-30,0.5510167571113364
449,2018-05-31,0.5380844194666985
450,2018-06-01,0.536480686695279
451,2018-06-06,0.5550538799590633
452,2018-06-07,0.5754961693913254
453,2018-06-08,0.5897574772823012
454,2018-06-11,0.5904681568958245
455,2018-06-12,0.5861157818880615
456,2018-06-13,0.5799722674383554
457,2018-06-14,0.5559827290471402
458,2018-06-15,0.5734639358860195
459,2018-06-18,0.5586260177096333
460,2018-06-21,0.5694963516639971
461,2018-06-22,0.5637663885578068
462,2018-06-25,0.5505355753695171
463,2018-06-27,0.5541770057899089
464,2018-06-28,0.5524665799124571
465,2018-06-29,0.5437380497131932
466,2018-07-02,0.5475212759626258
467,2018-07-03,0.5423769221599715
468,2018-07-04,0.5543303331942541
469,2018-07-09,0.5467435712569094
470,2018-07-10,0.5463496637848223
471,2018-07-11,0.5550581915846017
472,2018-07-12,0.5347019156173539
473,2018-07-13,0.5364396654719235
474,2018-07-16,0.5149700598802396
475,2018-07-17,0.5127593608394944
476,2018-07-18,0.5332063794334682
477,2018-07-19,0.5297934400857194
478,2018-07-23,0.5368244858919178
479,2018-07-24,0.5196822173107939
480,2018-07-26,0.540508363593071
481,2018-07-27,0.5364167362021696
482,2018-07-30,0.5266622778143515
483,2018-07-31,0.520023909145248
484,2018-08-01,0.5317753666388458
485,2018-08-02,0.525972872119884
486,2018-08-03,0.5264091796297391
487,2018-08-06,0.5091854214661232
488,2018-08-07,0.5171391294033922
489,2018-08-10,0.5111448243669039
490,2018-08-13,0.5122520420070011
491,2018-08-14,0.5103816262614546
492,2018-08-15,0.4988399071925754
493,2018-08-16,0.5095096841737916
494,2018-08-20,0.510743219443466
495,2018-08-21,0.5087553241836252
496,2018-08-23,0.5169666568309236
497,2018-08-24,0.5217494651770858
498,2018-08-27,0.5241478120709211
499,2018-08-28,0.5141695563792897
500,2018-08-29,0.5148159233762346
501,2018-08-30,0.5249970170624031
502,2018-08-31,0.5102040816326531
503,2018-09-03,0.516903333135286
504,2018-09-04,0.5270638398673457
505,2018-09-05,0.535077288941736
506,2018-09-07,0.531663516068053
507,2018-09-10,0.5381697486960644
508,2018-09-11,0.5280018984337921
509,2018-09-12,0.525408618127786
510,2018-09-14,0.5240330342819797
511,2018-09-17,0.5197132616487454
512,2018-09-18,0.5190001789655789
513,2018-09-21,0.5274540430133365
514,2018-09-26,0.5222088835534214
515,2018-09-27,0.5166051660516605
516,2018-09-28,0.5043612413220198
517,2018-10-01,0.5185886810324413
518,2018-10-02,0.5006494273231786
519,2018-10-03,0.51519774674334
520,2018-10-05,0.5067169455573887
521,2018-10-09,0.4994418003407956
522,2018-10-10,0.5018258923312522
523,2018-10-11,0.5038231284452611
524,2018-10-12,0.5130630098120346
525,2018-10-16,0.5018048405231079
526,2018-10-18,0.5001464128843339
527,2018-10-19,0.5074170002354603
528,2018-10-22,0.4924086992203529
529,2018-10-23,0.4926686217008797
530,2018-10-24,0.4904473438956198
531,2018-10-25,0.49435849715016866
532,2018-10-26,0.4896531623433401
533,2018-10-29,0.49194626969820315
534,2018-10-30,0.4872389791183295
535,2018-10-31,0.4951124992769969
536,2018-11-01,0.5016624861459488
537,2018-11-02,0.5006986492780624
538,2018-11-05,0.49807535285197724
539,2018-11-06,0.5036223416686142
540,2018-11-07,0.5012853470437018
541,2018-11-08,0.5021212297320858
542,2018-11-09,0.5100562221063003
543,2018-11-12,0.5081732147978204
544,2018-11-13,0.5194205575113985
545,2018-11-14,0.5319148936170213
546,2018-11-15,0.5341521348705174
547,2018-11-16,0.5465374284713301
548,2018-11-19,0.5563363785429842
549,2018-11-20,0.5581070867972793
550,2018-11-21,0.5588543485854
551,2018-11-22,0.5587634878973462
552,2018-11-23,0.5639032314207809
553,2018-11-26,0.5711637606441522
554,2018-11-27,0.569218335065235
555,2018-11-28,0.5672110187714302
556,2018-11-29,0.5697308633344984
557,2018-11-30,0.5612776299039463
558,2018-12-03,0.5574265474393217
559,2018-12-04,0.5613546740895384
560,2018-12-05,0.5568122498694971
561,2018-12-06,0.5538425737390191
562,2018-12-07,0.5588218173351185
563,2018-12-10,0.5562329443186437
564,2018-12-11,0.5427298501417578
565,2018-12-12,0.5427708042770805
566,2018-12-13,0.5412311265969802
567,2018-12-17,0.5326061731260152
568,2018-12-18,0.5390334572490706
569,2018-12-19,0.5200395555814089
570,2018-12-20,0.5372505413472229
571,2018-12-21,0.5267135631649322
572,2018-12-27,0.5283459964932788
573,2018-12-28,0.5289024104844372
574,2019-01-02,0.5278116118554609
575,2019-01-03,0.5184667365722941
576,2019-01-04,0.5337062285148284
577,2019-01-07,0.5315653602440742
578,2019-01-08,0.5312116070906219
579,2019-01-09,0.5228989612842304
580,2019-01-10,0.5233447018699283
581,2019-01-11,0.5289702087731645
582,2019-01-14,0.5394945170937665
583,2019-01-15,0.5403828197945845
584,2019-01-16,0.5405405405405405
585,2019-01-17,0.5462062540033773
586,2019-01-18,0.5443126308443824
587,2019-01-21,0.5346350534635054
588,2019-01-22,0.5378717472118959
589,2019-01-23,0.522518328872338
590,2019-01-24,0.5237296953581131
591,2019-01-25,0.5330689373614838
592,2019-01-28,0.5257623554153523
593,2019-01-29,0.5262542392702608
594,2019-01-30,0.5341002465078061
595,2019-01-31,0.531584801826591
596,2019-02-01,0.5389256634057759
597,2019-02-05,0.5352769679300291
598,2019-02-06,0.5286394794934356
599,2019-02-08,0.5303381194997684
600,2019-02-11,0.5236447520184544
601,2019-02-12,0.5304302507383172
602,2019-02-13,0.5182839044054132
603,2019-02-14,0.518655423356821
604,2019-02-15,0.5211462907326092
605,2019-02-18,0.5250983113578532
606,2019-02-19,0.4928679113997449
607,2019-02-20,0.5020580903240768
608,2019-02-21,0.5088675089834241
609,2019-02-22,0.4867589963493075
610,2019-02-25,0.4981999767738939
611,2019-02-26,0.4996214988644966
612,2019-02-27,0.49991280590594667
613,2019-02-28,0.48950642404511374
614,2019-03-01,0.4874360167519776
615,2019-03-05,0.4855772009942771
616,2019-03-06,0.48582995951417
617,2019-03-07,0.47733516483516486
618,2019-03-08,0.4829529120910711
619,2019-03-11,0.48306400598079247
620,2019-03-12,0.4790211808160674
621,2019-03-13,0.4864770950367754
622,2019-03-14,0.491471523561723
623,2019-03-15,0.4865616311399444
624,2019-03-18,0.47544500492839337
625,2019-03-20,0.4737456242707118
626,2019-03-21,0.49319530068628586
627,2019-03-22,0.4694455685957103
628,2019-03-25,0.4592781119851921
629,2019-03-26,0.4550429122746386
630,2019-03-27,0.45990227076746193
631,2019-03-28,0.4509725170692524
632,2019-03-29,0.4600206493059539
633,2019-04-01,0.45295567914683793
634,2019-04-02,0.4498567335243553
635,2019-04-03,0.43363390959738096
636,2019-04-04,0.43318606919501984
637,2019-04-05,0.44158972300281013
638,2019-04-08,0.4349579444636479
639,2019-04-09,0.4260464045137889
640,2019-04-10,0.41791560986857273
641,2019-04-11,0.402854511970534
642,2019-04-12,0.4104046242774566
643,2019-04-15,0.4046476674952309
644,2019-04-16,0.40952875353290646
645,2019-04-17,0.40422706011433845
646,2019-04-18,0.404823428079242
647,2019-04-23,0.407647700522478
648,2019-04-24,0.40230540972380735
649,2019-04-25,0.4068973366719781
650,2019-04-30,0.40993005389290216
651,2019-05-02,0.416999885753456
652,2019-05-03,0.444024292425805
653,2019-05-07,0.42923367481256797
654,2019-05-09,0.4012841091492777
655,2019-05-10,0.4048466750890088
656,2019-05-14,0.40110016044006414
657,2019-05-15,0.415306180901644
658,2019-05-16,0.42290547491141844
659,2019-05-17,0.4021677124928693
660,2019-05-20,0.40538997373529745
661,2019-05-22,0.40761644147996123
662,2019-05-23,0.40875828950377313
663,2019-05-28,0.3964858234924981
664,2019-05-29,0.3898025379844079
665,2019-05-30,0.38991347905282336
666,2019-05-31,0.39718825008572406
667,2019-06-03,0.410919540229885
668,2019-06-04,0.4142216085605799
669,2019-06-05,0.4015142824366181
670,2019-06-06,0.3920212152657674
671,2019-06-10,0.40483488520039324
672,2019-06-12,0.4039704524469067
673,2019-06-13,0.40352798754827923
674,2019-06-14,0.4069467530234424
675,2019-06-17,0.3900424457955719
676,2019-06-19,0.39889800837972794
677,2019-06-20,0.38967786629719436
678,2019-06-24,0.405011655011655
679,2019-06-25,0.40388191538819146
680,2019-06-26,0.39530287175909784
681,2019-06-27,0.38944431527551737
682,2019-06-28,0.38951223766060117
683,2019-07-01,0.380864446880951
684,2019-07-02,0.38665743305632505
685,2019-07-04,0.38652359524633667
686,2019-07-05,0.38450502152080346
687,2019-07-08,0.3841522848460524
688,2019-07-09,0.3839541547277937
689,2019-07-10,0.37390704095720206
690,2019-07-11,0.3739930955120828
691,2019-07-12,0.3688335638543107
692,2019-07-15,0.3568756115811892
693,2019-07-16,0.36962750716332377
694,2019-07-17,0.3672883787661406
695,2019-07-18,0.3920438166618623
696,2019-07-19,0.4131045957886282
697,2019-07-22,0.429873330658566
698,2019-07-23,0.41338807161591967
699,2019-07-24,0.4213883036273561
700,2019-07-25,0.4102797880221095
701,2019-07-26,0.4067815895772885
702,2019-07-29,0.4045584045584046
703,2019-07-30,0.387884319205978
704,2019-07-31,0.3992750750410602
705,2019-08-01,0.39106778508274764
706,2019-08-02,0.3918673330304407
707,2019-08-05,0.403826326039638
708,2019-08-06,0.39230284634327933
709,2019-08-07,0.3979159509904958
710,2019-08-08,0.3944209443237681
711,2019-08-09,0.3951211132107885
712,2019-08-14,0.3958535057242125
713,2019-08-15,0.38898353208404324
714,2019-08-16,0.3827398503061919
715,2019-08-20,0.3859250851305336
716,2019-08-21,0.3797324869644072
717,2019-08-22,0.3823929299796057
718,2019-08-23,0.39316239316239315
719,2019-08-26,0.4001589283687138
720,2019-08-27,0.38559682449673943
721,2019-08-28,0.3851163844367673
722,2019-08-30,0.3821083389525736
723,2019-09-02,0.4065724540152535
724,2019-09-03,0.40394973070017953
725,2019-09-04,0.3921236741141954
726,2019-09-05,0.3921236741141954
727,2019-09-09,0.4095351070440038
728,2019-09-10,0.406527017108012
729,2019-09-11,0.4053141184417924
730,2019-09-12,0.4100910684993495
731,2019-09-13,0.4048697621744054
732,2019-09-16,0.40783034257748774
733,2019-09-17,0.4047780797101449
734,2019-09-18,0.4116850891044439
735,2019-09-19,0.4008129163373602
736,2019-09-20,0.40556525657635323
737,2019-09-25,0.40002237887434255
738,2019-09-26,0.3964929915675434
739,2019-09-27,0.39711393254656296
740,2019-09-30,0.3956974864849802
741,2019-10-01,0.3996869584660965
742,2019-10-02,0.40062755645206477
743,2019-10-04,0.3958005838760386
744,2019-10-07,0.3954675492230886
745,2019-10-08,0.4005602240896359
746,2019-10-10,0.3881856540084388
747,2019-10-14,0.3891050583657587
748,2019-10-15,0.38641620127489146
749,2019-10-17,0.38960300307132295
750,2019-10-18,0.4026960644313703
751,2019-10-21,0.39901955195804595
752,2019-10-22,0.38111490329920367
753,2019-10-24,0.3718632905643238
754,2019-10-25,0.3767278495354634
755,2019-10-28,0.3802712980305352
756,2019-10-29,0.3806601897619454
757,2019-10-30,0.38479078782350934
758,2019-11-01,0.3882608199154962
759,2019-11-04,0.38404642694583524
760,2019-11-05,0.3878822197055493
761,2019-11-06,0.3875749688808419
762,2019-11-07,0.38700564971751417
763,2019-11-08,0.3887762001352265
764,2019-11-12,0.3855679387594282
765,2019-11-13,0.38827302909234146
766,2019-11-14,0.38324973228879
767,2019-11-15,0.38424591738712777
768,2019-11-18,0.3820898901845353
769,2019-11-21,0.39011703511053314
770,2019-11-25,0.37168440614968745
771,2019-11-26,0.37187288708586885
772,2019-11-27,0.36551762919642355
773,2019-12-02,0.3599773242630386
774,2019-12-05,0.35769034236075625
775,2019-12-06,0.3505597647857062
776,2019-12-09,0.3535667816937263
777,2019-12-10,0.35167328417470217
778,2019-12-11,0.34712342798611506
779,2019-12-12,0.3585045239856598
780,2019-12-19,0.36110321296559567
