time,CMP6
2016-01-19,40.9440002441406
2016-01-20,39.7400016784668
2016-01-21,39.9939994812012
2016-01-22,40.5099983215332
2016-01-25,39.2760009765625
2016-01-26,38.7120018005371
2016-01-27,37.6139984130859
2016-01-28,37.939998626709
2016-01-29,38.2400016784668
2016-02-01,39.3880004882812
2016-02-02,36.5559997558594
2016-02-03,34.6959991455078
2016-02-04,35.0660018920898
2016-02-05,32.5200004577637
2016-02-08,29.5979995727539
2016-02-09,29.6499996185303
2016-02-10,28.7339992523193
2016-02-11,30.0939998626709
2016-02-12,30.2080001831055
2016-02-16,31.0340003967285
2016-02-17,33.7360000610352
2016-02-18,33.3540000915527
2016-02-19,33.3160018920898
2016-02-22,35.5480003356934
2016-02-23,35.4420013427734
2016-02-24,35.7999992370605
2016-02-25,37.4860000610352
2016-02-26,38.068000793457
2016-02-29,38.3860015869141
2016-03-01,37.2700004577637
2016-03-02,37.6679992675781
2016-03-03,39.1479988098145
2016-03-04,40.2080001831055
2016-03-07,41.0579986572266
2016-03-08,40.5200004577637
2016-03-09,41.7439994812012
2016-03-10,41.0359992980957
2016-03-11,41.5
2016-03-14,43.0299987792969
2016-03-15,43.6679992675781
2016-03-16,44.3860015869141
2016-03-17,45.2760009765625
2016-03-18,46.5480003356934
2016-03-21,47.6640014648438
2016-03-22,46.8479995727539
2016-03-23,44.515998840332
2016-03-24,45.5499992370605
2016-03-28,46.0519981384277
2016-03-29,46.0260009765625
2016-03-30,45.3779983520508
2016-03-31,45.9539985656738
2016-04-01,47.5180015563965
2016-04-04,49.3979988098145
2016-04-05,51.0940017700195
2016-04-06,53.0839996337891
2016-04-07,51.439998626709
2016-04-08,50.0139999389648
2016-04-11,49.984001159668
2016-04-12,49.5639991760254
2016-04-13,50.9059982299805
2016-04-14,50.3720016479492
2016-04-15,50.9020004272461
2016-04-18,50.7760009765625
2016-04-19,49.4739990234375
2016-04-20,49.9939994812012
2016-04-21,49.6580009460449
2016-04-22,50.75
2016-04-25,50.3639984130859
