Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-03-02,114.14359817389219,114.25099648974256,113.58184951807574,113.8792495727539,2574000,0.0,0
2012-03-05,113.61486788246428,113.73877929730837,112.99528559737612,113.40834045410156,2560000,0.0,0
2012-03-06,112.21052037355845,112.26008495561096,111.39266695337818,111.65702819824219,4195300,0.0,0
2012-03-07,111.97916432308267,112.67309339599848,111.85524031371236,112.49134826660156,2556000,0.0,0
2012-03-08,113.18528043444988,113.83791412752059,112.94571417847567,113.59833526611328,2587000,0.0,0
2012-03-09,113.84619321493845,114.34186415319486,113.69749949672288,114.04446411132812,2609700,0.0,0
2012-03-12,114.03620974364948,114.20144181480025,113.65620623305205,114.06100463867188,2607600,0.0,0
2012-03-13,114.68884480393079,116.15931949281249,114.49057387981829,116.11801147460938,3898600,0.0,0
2012-03-14,116.17581148321891,116.44016003316358,115.64710177789584,115.96928405761719,2524000,0.0,0
2012-03-15,116.1593109932356,116.70454654057114,115.87843665870628,116.66323852539062,2929300,0.0,0
2012-03-16,116.86972447054052,116.96885358740279,116.58885023580943,116.82015991210938,2734500,0.0,0
2012-03-19,116.77889366336052,117.6463115623277,116.67149534474049,117.29934692382812,3033500,0.0,0
2012-03-20,116.62197798057326,117.09286685551857,116.29153893549841,116.94416046142578,2766900,0.0,0
2012-03-21,116.99364999801016,117.12583057341361,116.52277403060637,116.72930145263672,2712800,0.0,0
2012-03-22,115.90320386022428,116.1923347179805,115.54797010243433,115.92798614501953,6018200,0.0,0
2012-03-23,116.04367243991994,116.4154194179721,115.38278192036154,116.32454681396484,2874200,0.0,0
2012-03-26,117.10623743952114,117.88628387451172,117.09794365316118,117.88628387451172,2298800,0.632,0
2012-03-27,118.02735788387373,118.11034639912913,117.49626430814024,117.56265258789062,2273800,0.0,0
2012-03-28,117.5128370082412,117.68710778453486,116.28468577631135,117.00663757324219,3458600,0.0,0
2012-03-29,116.2680931574067,116.93196318055132,115.83657574302256,116.76599884033203,3240500,0.0,0
2012-03-30,117.36345246031809,117.47133496525855,116.63320692717006,117.18090057373047,2182200,0.0,0
2012-04-02,117.10623926270458,118.42568572609642,116.90708708881105,118.10205078125,3088000,0.0,0
2012-04-03,117.9443624982972,118.14351464229743,116.9485511292258,117.65391540527344,3087100,0.0,0
2012-04-04,116.74107844374815,116.86556118098724,116.0523271458758,116.4008560180664,4599300,0.0,0
2012-04-05,116.10213869784191,116.74940854336904,115.97765593538296,116.42577362060547,2419700,0.0,0
2012-04-09,114.96521607326558,115.57100411171116,114.79095799490162,115.0896987915039,2505000,0.0,0
2012-04-10,114.87395468554385,115.20589599890002,113.06492201125168,113.18939208984375,5502200,0.0,0
2012-04-11,114.35118129449401,114.55033344392913,113.8947698482587,113.96945190429688,4425000,0.0,0
2012-04-12,114.21014779727504,115.67065223392952,114.13545305488213,115.5959701538086,3273400,0.0,0
2012-04-13,115.30547796969928,115.31378441687528,114.10222072001436,114.1769027709961,2475300,0.0,0
2012-04-16,114.79929810782866,114.9403684489531,113.73711099396425,114.08563995361328,3727200,0.0,0
2012-04-17,114.782658624769,116.04399733812483,114.68306992257308,115.78675079345703,2321900,0.0,0
2012-04-18,115.33038803868062,115.81169353799737,115.24741219124114,115.43827056884766,2619400,0.0,0
2012-04-19,115.43829888721423,115.86981645146983,114.1520526448172,114.7495346069336,3737000,0.0,0
2012-04-20,115.19759394878132,115.62080484789459,114.83246486142139,114.84905242919922,1830600,0.0,0
2012-04-23,113.72049766631541,114.01094476371811,113.21429818890375,113.91966247558594,2467600,0.0,0
2012-04-24,114.04413934848849,114.63332736369604,113.95286971719717,114.34288024902344,2274300,0.0,0
2012-04-25,115.47973696400611,115.95273590087889,115.38014824392836,115.9527359008789,3061800,0.0,0
2012-04-26,115.67889561888587,116.85727146018098,115.60421357130515,116.72449493408203,2448100,0.0,0
2012-04-27,117.09793303700235,117.24729715155567,116.44236943046039,116.93196868896484,3280500,0.0,0
2012-04-30,116.69132037138232,116.77430888418031,116.17682704638877,116.4091796875,4696400,0.0,0
2012-05-01,116.39254790265147,117.97753436666756,116.29297184410079,117.18090057373047,7853100,0.0,0
2012-05-02,116.49219214868445,116.97349776486686,116.13535666501824,116.87390899658203,2097600,0.0,0
2012-05-03,116.88216027918489,116.95684232344509,115.75358518205586,116.00252532958984,2236100,0.0,0
2012-05-04,115.37188019009778,115.47145627011724,114.03584624667288,114.09394073486328,2153100,0.0,0
2012-05-07,113.67901730313807,114.55033328020718,113.62092281812393,114.14372253417969,1929300,0.0,0
2012-05-08,113.47984368791963,113.89476084948424,112.35956228678843,113.67900848388672,3123600,0.0,0
