Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-10-15,9.427610620448505,9.659437513823795,9.350028742915143,9.651464462280273,922194000,0.0,0.0
2010-10-18,9.765843877958824,9.782095406680947,9.63766421336954,9.751431465148926,1093010800,0.0,0.0
2010-10-19,9.303722048303372,9.621716264699899,9.200074866986048,9.490470886230469,1232784000,0.0,0.0
2010-10-20,9.475445607924257,9.636436190628894,9.410129980787936,9.52236270904541,721624400,0.0,0.0
2010-10-21,9.57847702807587,9.651459439620256,9.407980570306373,9.491389274597168,551460000,0.0,0.0
2010-10-22,9.477593027727933,9.507338229712833,9.39265224048189,9.428529739379883,372778000,0.0,0.0
2010-10-25,9.478205896109067,9.555173622627022,9.458272863143552,9.470539093017578,392462000,0.0,0.0
2010-10-26,9.410132151333228,9.498140324091482,9.372720141497334,9.446316719055176,392929600,0.0,0.0
2010-10-27,9.434048715898264,9.503044214972329,9.371185513199295,9.439568519592285,399002800,0.0,0.0
2010-10-28,9.443246403815662,9.444780091850417,9.22706026046507,9.360145568847656,551051200,0.0,0.0
2010-10-29,9.32917230842938,9.379769266629639,9.22613763913549,9.229511260986328,430511200,0.0,0.0
2010-11-01,9.267536698871476,9.371183871333965,9.266923387457373,9.32763957977295,423889200,0.0,0.0
2010-11-02,9.414115280274144,9.51193558933799,9.414115280274144,9.486483573913574,433930000,0.0,0.0
2010-11-03,9.548119089888445,9.594423689222497,9.46103133126896,9.591970443725586,508348400,0.0,0.0
2010-11-04,9.673233129730198,9.818278418428998,9.660353589571882,9.759708404541016,642488000,0.0,0.0
2010-11-05,9.751119087858097,9.79956903893986,9.713094609188797,9.724746704101562,361253200,0.0,0.0
2010-11-08,9.726898660532026,9.805707149243597,9.713405806151606,9.770442962646484,281758400,0.0,0.0
2010-11-09,9.844955813378009,9.852622615419177,9.644101649169942,9.692551612854004,383544000,0.0,0.0
2010-11-10,9.709722264423332,9.77503869289144,9.614967710917842,9.752346992492676,384227200,0.0,0.0
2010-11-11,9.659430880823109,9.763692153269927,9.63643211889161,9.710028648376465,361284000,0.0,0.0
2010-11-12,9.690098003212793,9.705429969038525,9.310774327238539,9.445698738098145,795846800,0.0,0.0
2010-11-15,9.458887584540257,9.52267034618993,9.391731200044195,9.415343284606934,403606000,0.0,0.0
2010-11-16,9.374867387751383,9.432517045428982,9.178611753073266,9.248221397399902,657650000,0.0,0.0
2010-11-17,9.236258285099971,9.321813177019983,9.13077118239814,9.21479320526123,479449600,0.0,0.0
2010-11-18,9.358919043407207,9.495991299028004,9.34328082826816,9.457966804504395,494491200,0.0,0.0
2010-11-19,9.4438605963983,9.457046383150336,9.360145630591862,9.40583610534668,384843200,0.0,0.0
2010-11-22,9.40430228367112,9.60914421081543,9.379464398564856,9.60914421081543,393075200,0.0,0.0
2010-11-23,9.51990896024598,9.559774205327564,9.400622746674038,9.467164993286133,519447600,0.0,0.0
2010-11-24,9.567439272779033,9.671700582709835,9.559774107832892,9.653301239013672,413725200,0.0,0.0
2010-11-26,9.620795565901467,9.742228765345418,9.596263928991297,9.659433364868164,237585600,0.0,0.0
2010-11-29,9.674767325474141,9.735483528293539,9.548428427673695,9.716778755187988,445785200,0.0,0.0
2010-11-30,9.614664796214658,9.639810569489955,9.532789752285403,9.541376113891602,501858000,0.0,0.0
2010-12-01,9.667717036251387,9.743766045827888,9.659437738107364,9.70236873626709,461750800,0.0,0.0
2010-12-02,9.737018376984624,9.782095550831375,9.656062884350058,9.756031036376953,462837200,0.0,0.0
2010-12-03,9.721075719360137,9.771365645909334,9.700530184856978,9.734261512756348,342092800,0.0,0.0
2010-12-06,9.771057213646003,9.884211160750542,9.764310785807158,9.817361831665039,448481600,0.0,0.0
2010-12-07,9.929285633605383,9.935110864164914,9.755109274658492,9.757868766784668,391454000,0.0,0.0
2010-12-08,9.8014132506233,9.84403799169283,9.724138455897094,9.843730926513672,321935600,0.0,0.0
2010-12-09,9.878074157680986,9.88941918995768,9.782705466291453,9.805397987365723,294151200,0.0,0.0
2010-12-10,9.802025996125248,9.844956981054418,9.769827552718263,9.829931259155273,262511200,0.0,0.0
2010-12-13,9.946763157370556,9.967921990069073,9.843422239341015,9.863966941833496,439815600,0.0,0.0
2010-12-14,9.865807148440627,9.89064584795822,9.782091379910923,9.821649551391602,351008000,0.0,0.0
2010-12-15,9.812758707585541,9.904753793861287,9.787920820377916,9.823799133300781,417312000,0.0,0.0
2010-12-16,9.846184892386301,9.89279575230901,9.815827198294729,9.851091384887695,322030800,0.0,0.0
