Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04,132.89560524547548,132.98518072039417,126.16721589100968,128.80482482910156,143301900,0.0,0
2021-01-05,128.28724269140628,131.12392068353188,127.8293872082733,130.39732360839844,97664900,0.0,0
2021-01-06,127.12272254653485,130.4371517260109,125.78898506676386,126.0079574584961,155088000,0.0,0
2021-01-07,127.75972871386779,131.0144409042408,127.26206694966409,130.30775451660156,109578200,0.0,0
2021-01-08,131.81067718312673,132.00975402305545,129.6209686307857,131.43246459960938,105158200,0.0,0
2021-01-11,128.5858556888907,129.56126854449627,127.89907998892204,128.3768310546875,100384500,0.0,0
2021-01-12,127.89906228346113,129.08349960930462,126.26673244625115,128.19766235351562,91951100,0.0,0
2021-01-13,128.15784913907842,130.83527179966413,127.88912272746357,130.27789306640625,88636800,0.0,0
2021-01-14,130.18832028108935,130.38738194886844,128.15785178241998,128.30715942382812,90221800,0.0,0
2021-01-15,128.1777552989447,129.61102352626298,126.40608073668484,126.54542541503906,111598500,0.0,0
2021-01-19,127.18243903812733,128.10809781550577,126.34637092060804,127.23220825195312,90757300,0.0,0
2021-01-20,128.05833163394624,131.87042265430634,127.94884543590967,131.41256713867188,104319500,0.0,0
2021-01-21,133.17429917327917,139.0168437775541,132.96527453723243,136.2299346923828,120150900,0.0,0
2021-01-22,135.64267117848158,139.19598299181672,134.3885691671202,138.4196319580078,114459400,0.0,0
2021-01-25,142.4009250529714,144.4114673708442,135.90144932760097,142.25161743164062,157611700,0.0,0
2021-01-26,142.92846908775869,143.62519254128165,140.70888661716324,142.4905242919922,98390600,0.0,0
2021-01-27,142.7592487973293,143.6251906091026,139.75338262579194,141.39566040039062,140843800,0.0,0
2021-01-28,138.8675268479327,141.32597689327952,136.06070753302956,136.44888305664062,142621100,0.0,0
2021-01-29,135.19477687966864,136.10052480280848,129.60106432949124,131.34288024902344,177523800,0.0,0
2021-02-01,133.1245197502582,134.74690193504316,130.31770015602393,133.5126953125,106239800,0.0,0
2021-02-02,135.09526385242353,135.67255334529665,133.98050631442433,134.35873413085938,83305400,0.0,0
2021-02-03,135.12509451780667,135.13505747140792,132.98515535877456,133.31361389160156,89880900,0.0,0
2021-02-04,135.66259856873464,136.7574453263004,133.96058867013534,136.74749755859375,84183100,0.0,0
2021-02-05,136.91196720225304,136.98173604783506,135.42671365914427,136.32383728027344,75693800,0.205,0
2021-02-08,135.59617502169735,136.52321699625597,134.48971439987804,136.47337341308594,71297200,0.0,0
2021-02-09,136.18428811318915,137.44027946936012,135.41675474011348,135.57623291015625,76774200,0.0,0
2021-02-10,136.04472623853573,136.55310945303955,133.97135806341944,134.9582061767578,73046600,0.0,0
2021-02-11,135.46658428302774,135.9550270602174,133.343387580425,134.6990509033203,64280000,0.0,0
2021-02-12,133.92152695151827,135.09775630583982,133.2636282227666,134.93826293945312,60145100,0.0,0
2021-02-16,135.0579115961167,135.57624230238412,132.36651005222893,132.76524353027344,80576300,0.0,0
2021-02-17,130.83142559590797,131.79833334855073,129.0571034789222,130.4227294921875,97918500,0.0,0
2021-02-18,128.78794247994833,129.58539410105666,127.00365797670398,129.29632568359375,96856700,0.0,0
2021-02-19,129.82465617895764,130.29315851547418,128.38924605942844,129.45582580566406,87668800,0.0,0
2021-02-22,127.60175175738377,129.3063050076746,125.19944155740687,125.5981674194336,103916400,0.0,0
2021-02-23,123.36530933166063,126.30589821147298,118.01243248527261,125.45861053466797,158273000,0.0,0
2021-02-24,124.54154498217879,125.15956281687629,121.84018860083249,124.95023345947266,111039900,0.0,0
