Date,BTC-USD,LTC-USD,DOGE-USD,ETH-USD
2016-03-07,414.3210144042969,3.2677500247955322,0.00023299999884329736,9.552630424499512
2016-03-08,413.97198486328125,3.2542200088500977,0.00022000000171829015,9.847209930419922
2016-03-09,414.8599853515625,3.2798500061035156,0.0002300000051036477,11.89799976348877
2016-03-10,417.1310119628906,3.2875499725341797,0.0002410000015515834,11.305000305175781
2016-03-11,421.69000244140625,3.384700059890747,0.0002410000015515834,11.082799911499023
2016-03-12,411.6239929199219,3.290179967880249,0.00023700000019744039,13.533300399780273
2016-03-13,414.06500244140625,3.3073999881744385,0.00024500000290572643,14.475000381469727
2016-03-14,416.43798828125,3.3035199642181396,0.00023799999326001853,12.45259952545166
2016-03-15,416.8299865722656,3.3057799339294434,0.00023099999816622585,13.010000228881836
2016-03-16,417.010986328125,3.309390068054199,0.00023099999816622585,12.520899772644043
2016-03-17,420.6210021972656,3.307389974594116,0.0002229999954579398,11.081500053405762
2016-03-18,409.5480041503906,3.1698100566864014,0.00020900000527035445,10.998100280761719
2016-03-19,410.4440002441406,3.1782500743865967,0.00022000000171829015,10.530699729919434
2016-03-20,413.7550048828125,3.205549955368042,0.00021399999968707561,10.31980037689209
2016-03-21,413.3070068359375,3.2009100914001465,0.0002119999990100041,11.864100456237793
2016-03-22,418.0889892578125,3.23471999168396,0.00021699999342672527,11.274800300598145
2016-03-23,418.0409851074219,3.242799997329712,0.0002119999990100041,12.41670036315918
2016-03-24,416.3940124511719,3.2246999740600586,0.00021300000662449747,11.234999656677246
2016-03-25,417.177001953125,3.229069948196411,0.00021399999968707561,10.743200302124023
2016-03-26,417.94500732421875,3.230570077896118,0.00021300000662449747,10.973999977111816
2016-03-27,426.7650146484375,3.3036000728607178,0.00021600000036414713,10.41919994354248
2016-03-28,424.2309875488281,3.2640600204467773,0.00021499999274965376,11.665599822998047
2016-03-29,416.5159912109375,3.226330041885376,0.00025400001322850585,11.656399726867676
2016-03-30,414.8160095214844,3.219409942626953,0.00023400000645779073,11.952899932861328
2016-03-31,416.72900390625,3.2570700645446777,0.00023299999884329736,11.403499603271484
2016-04-01,417.9599914550781,3.239949941635132,0.00022400000307243317,11.663599967956543
2016-04-02,420.87298583984375,3.2621099948883057,0.00022600000374950469,11.598899841308594
2016-04-03,420.90399169921875,3.2626800537109375,0.0002209999947808683,11.618300437927246
2016-04-04,421.4440002441406,3.2505900859832764,0.00022000000171829015,11.157299995422363
2016-04-05,424.0299987792969,3.251650094985962,0.00021399999968707561,10.43809986114502
2016-04-06,423.4129943847656,3.255929946899414,0.00021600000036414713,10.685400009155273
2016-04-07,422.7449951171875,3.2453200817108154,0.0002119999990100041,10.069700241088867
2016-04-08,420.3489990234375,3.2202699184417725,0.00021100000594742596,9.719590187072754
2016-04-09,419.4110107421875,3.216200113296509,0.00020799999765586108,9.150620460510254
2016-04-10,421.5639953613281,3.226989984512329,0.00020399999630171806,8.93634033203125
2016-04-11,422.4830017089844,3.241770029067993,0.00021399999968707561,8.643790245056152
2016-04-12,425.19000244140625,3.257319927215576,0.00022899999748915434,7.442309856414795
2016-04-13,423.7340087890625,3.2388598918914795,0.00023400000645779073,8.04442024230957
2016-04-14,424.2820129394531,3.239609956741333,0.0002300000051036477,8.387240409851074
2016-04-15,429.7130126953125,3.278830051422119,0.00023299999884329736,8.242779731750488
2016-04-16,430.5719909667969,3.273819923400879,0.0002300000051036477,8.60949993133545
2016-04-17,427.39898681640625,3.25777006149292,0.00022600000374950469,9.309100151062012
2016-04-18,428.59100341796875,3.2403900623321533,0.00022499999613501132,9.03600025177002
2016-04-19,435.5090026855469,3.285170078277588,0.00022200000239536166,8.714879989624023
2016-04-20,441.3890075683594,3.2783799171447754,0.00022600000374950469,8.465789794921875
2016-04-21,449.42498779296875,3.346400022506714,0.00022600000374950469,8.10216999053955
2016-04-22,445.73699951171875,3.319269895553589,0.00022400000307243317,7.82125997543335
2016-04-23,450.2820129394531,3.33447003364563,0.00022400000307243317,8.294790267944336
2016-04-24,458.55499267578125,3.6318299770355225,0.00022699999681208283,8.001350402832031
2016-04-25,461.4259948730469,3.8117198944091797,0.00022699999681208283,7.55433988571167
2016-04-26,466.0889892578125,4.04580020904541,0.0002300000051036477,7.397039890289307
2016-04-27,444.68701171875,3.889709949493408,0.00022400000307243317,7.759970188140869
2016-04-28,449.010986328125,3.7885000705718994,0.0002280000044265762,7.172530174255371
2016-04-29,455.09698486328125,3.8136000633239746,0.00022600000374950469,7.457290172576904
2016-04-30,448.3179931640625,3.659749984741211,0.00022600000374950469,8.813980102539062
2016-05-01,451.875,3.705199956893921,0.00022600000374950469,8.846500396728516
2016-05-02,444.66900634765625,3.680310010910034,0.00022899999748915434,10.163200378417969
2016-05-03,450.3039855957031,3.740910053253174,0.0002280000044265762,9.311269760131836
2016-05-04,446.72198486328125,3.7467899322509766,0.00022499999613501132,9.413769721984863
2016-05-05,447.97601318359375,3.7138500213623047,0.0002209999947808683,9.82610034942627
2016-05-06,459.6029968261719,3.8221099376678467,0.00022499999613501132,9.346639633178711
2016-05-07,458.5360107421875,3.9534499645233154,0.0002229999954579398,9.37051010131836
2016-05-08,458.5480041503906,3.9381399154663086,0.00022200000239536166,9.482930183410645
2016-05-09,460.4830017089844,4.056429862976074,0.00022400000307243317,9.297730445861816
2016-05-10,450.8949890136719,3.819149971008301,0.00022000000171829015,9.361519813537598
2016-05-11,452.7279968261719,3.882270097732544,0.00022400000307243317,9.9962797164917
2016-05-12,454.7659912109375,3.856800079345703,0.00023499999952036887,10.05780029296875
2016-05-13,455.6700134277344,3.925679922103882,0.00023600000713486224,10.506600379943848
2016-05-14,455.6709899902344,4.010119915008545,0.00023099999816622585,10.239700317382812
2016-05-15,457.5679931640625,4.063119888305664,0.00023099999816622585,9.962349891662598
2016-05-16,454.1629943847656,4.006529808044434,0.00022899999748915434,11.171299934387207
2016-05-17,453.7829895019531,3.9831299781799316,0.00022600000374950469,12.198800086975098
2016-05-18,454.6189880371094,4.003220081329346,0.0002280000044265762,13.558600425720215
2016-05-19,438.7149963378906,3.8333899974823,0.00022499999613501132,14.769700050354004
2016-05-20,442.6759948730469,3.881010055541992,0.0002280000044265762,13.635600090026855
2016-05-21,443.18798828125,3.9544899463653564,0.00022600000374950469,14.015000343322754
2016-05-22,439.322998046875,3.9296998977661133,0.00022400000307243317,14.286100387573242
2016-05-23,444.1549987792969,3.9681899547576904,0.00022499999613501132,13.46150016784668
2016-05-24,445.9809875488281,3.9514100551605225,0.00022400000307243317,12.7322998046875
2016-05-25,449.5989990234375,4.045660018920898,0.00022400000307243317,12.526000022888184
2016-05-26,453.3840026855469,4.082469940185547,0.0002280000044265762,12.430399894714355
2016-05-27,473.4639892578125,4.5013298988342285,0.0002300000051036477,11.29580020904541
2016-05-28,530.0399780273438,4.700679779052734,0.00023700000019744039,11.892900466918945
2016-05-29,526.2329711914062,4.609620094299316,0.00023799999326001853,12.3503999710083
2016-05-30,533.864013671875,4.670869827270508,0.00023799999326001853,12.725299835205078
2016-05-31,531.385986328125,4.650390148162842,0.00023099999816622585,14.077300071716309
2016-06-01,536.9199829101562,4.740990161895752,0.00023400000645779073,14.001500129699707
2016-06-02,537.9719848632812,4.715050220489502,0.0002300000051036477,13.73799991607666
2016-06-03,569.1939697265625,4.8609700202941895,0.00023799999326001853,13.846699714660645
2016-06-04,572.7269897460938,4.808040142059326,0.00023700000019744039,13.740400314331055
2016-06-05,574.9769897460938,4.812910079956055,0.00023700000019744039,13.975000381469727
2016-06-06,585.5369873046875,4.959159851074219,0.00023600000713486224,13.934100151062012
2016-06-07,576.5969848632812,4.770780086517334,0.00023999999393709004,14.51200008392334
2016-06-08,581.64501953125,4.748169898986816,0.0002460000105202198,14.417699813842773
2016-06-09,574.6300048828125,4.693120002746582,0.00026500000967644155,14.398599624633789
2016-06-10,577.469970703125,4.840000152587891,0.00026000000070780516,13.908599853515625
2016-06-11,606.7269897460938,5.013979911804199,0.0002530000056140125,14.19159984588623
2016-06-12,672.7839965820312,5.333580017089844,0.0002699999895412475,15.74370002746582
2016-06-13,704.3759765625,5.290319919586182,0.00029799999902024865,17.602699279785156
2016-06-14,685.5590209960938,5.204020023345947,0.00031999999191612005,18.893199920654297
2016-06-15,694.468994140625,5.239779949188232,0.0003129999968223274,18.354299545288086
2016-06-16,766.3079833984375,5.660789966583252,0.0003349999897181988,20.588600158691406
2016-06-17,748.9089965820312,5.5932698249816895,0.0003209999995306134,15.376799583435059
2016-06-18,756.2269897460938,5.55994987487793,0.0003239999932702631,11.330699920654297
2016-06-19,763.781005859375,5.593780040740967,0.0003380000125616789,12.234199523925781
2016-06-20,737.2260131835938,5.294539928436279,0.0003229999856557697,11.839500427246094
2016-06-21,666.6519775390625,4.821750164031982,0.00030700000934302807,13.306699752807617
2016-06-22,596.1160278320312,3.9107000827789307,0.00026599998818710446,13.095100402832031
2016-06-23,623.9769897460938,3.8505098819732666,0.0002800000074785203,13.676199913024902
2016-06-24,665.2990112304688,4.279099941253662,0.0002809999859891832,14.332099914550781
2016-06-25,665.1229858398438,4.233069896697998,0.0002840000088326633,14.282999992370605
2016-06-26,629.3670043945312,4.074309825897217,0.0002849999873433262,13.850199699401855
2016-06-27,655.2750244140625,4.119850158691406,0.0002880000101868063,13.883899688720703
2016-06-28,647.0009765625,4.1006598472595215,0.0003009999927598983,12.175600051879883
2016-06-29,639.8900146484375,4.061880111694336,0.00029600001289509237,12.611200332641602
2016-06-30,673.3369750976562,4.19350004196167,0.00030399998649954796,12.46150016784668
2016-07-01,676.2960205078125,4.255970001220703,0.0003020000003743917,12.19950008392334
2016-07-02,703.7020263671875,4.5899200439453125,0.0003060000017285347,12.128399848937988
2016-07-03,658.6640014648438,4.253290176391602,0.00028199999360367656,11.720199584960938
2016-07-04,683.6619873046875,4.540559768676758,0.00028899998869746923,11.470999717712402
2016-07-05,670.6270141601562,4.452280044555664,0.00028700000257231295,10.61139965057373
2016-07-06,677.3309936523438,4.468220233917236,0.0002840000088326633,10.528900146484375
2016-07-07,640.56201171875,4.111879825592041,0.0002749999985098839,10.109399795532227
2016-07-08,666.5230102539062,4.219910144805908,0.0002770000137388706,11.394599914550781
2016-07-09,650.9600219726562,4.163070201873779,0.0002699999895412475,10.965499877929688
2016-07-10,649.3599853515625,4.099830150604248,0.00027200000477023423,10.947600364685059
2016-07-11,647.6589965820312,4.085440158843994,0.00026699999580159783,10.458999633789062
2016-07-12,664.551025390625,4.153279781341553,0.00026500000967644155,10.51609992980957
2016-07-13,654.468017578125,4.1385498046875,0.0002629999944474548,10.500499725341797
2016-07-14,658.0780029296875,4.1484599113464355,0.00026199998683296144,11.513199806213379
2016-07-15,663.2550048828125,4.1597700119018555,0.0002640000020619482,11.951600074768066
2016-07-16,660.7670288085938,4.132669925689697,0.00026199998683296144,11.652799606323242
2016-07-17,679.458984375,4.189889907836914,0.0002629999944474548,11.158699989318848
2016-07-18,673.1060180664062,4.148220062255859,0.0002519999979995191,11.03439998626709
2016-07-19,672.864013671875,4.149159908294678,0.00024500000290572643,11.619099617004395
2016-07-20,665.6849975585938,4.125060081481934,0.00024399999529123306,12.450599670410156
2016-07-21,665.0120239257812,4.120230197906494,0.00023700000019744039,12.650699615478516
2016-07-22,650.6190185546875,4.038290023803711,0.00023700000019744039,14.66189956665039
2016-07-23,655.5560302734375,4.057000160217285,0.00025099999038502574,14.299699783325195
2016-07-24,661.2849731445312,4.070670127868652,0.00024900000425986946,12.749500274658203
2016-07-25,654.0969848632812,4.032040119171143,0.00024500000290572643,13.836099624633789
2016-07-26,651.7839965820312,3.9702401161193848,0.00023999999393709004,11.989500045776367
2016-07-27,654.3519897460938,3.955889940261841,0.00023700000019744039,12.972800254821777
2016-07-28,655.0349731445312,3.967740058898926,0.00023799999326001853,12.843600273132324
2016-07-29,656.9920043945312,4.077439785003662,0.00023799999326001853,12.794599533081055
2016-07-30,655.0469970703125,4.06181001663208,0.0002390000008745119,12.461000442504883
2016-07-31,624.6810302734375,4.013820171356201,0.0002300000051036477,11.875900268554688
2016-08-01,606.27197265625,3.863420009613037,0.0002229999954579398,10.94159984588623
2016-08-02,547.4650268554688,3.639580011367798,0.00020599999697878957,8.787280082702637
2016-08-03,566.35498046875,3.7192299365997314,0.00021399999968707561,10.293899536132812
2016-08-04,578.2890014648438,3.7484500408172607,0.00021499999274965376,11.042799949645996
2016-08-05,575.0430297851562,3.7290399074554443,0.00021800000104121864,10.925399780273438
2016-08-06,587.7780151367188,3.7601799964904785,0.00023099999816622585,10.881099700927734
2016-08-07,592.6900024414062,3.780319929122925,0.0002640000020619482,10.911600112915039
2016-08-08,591.0540161132812,3.7855100631713867,0.00023700000019744039,11.245400428771973
2016-08-09,587.801025390625,3.7597498893737793,0.00023700000019744039,12.24429988861084
2016-08-10,592.10302734375,3.7224199771881104,0.0002390000008745119,12.143199920654297
2016-08-11,589.1199951171875,3.7421700954437256,0.00023499999952036887,11.690899848937988
2016-08-12,587.5590209960938,3.709350109100342,0.0002390000008745119,11.778499603271484
2016-08-13,585.5880126953125,3.7144100666046143,0.0002390000008745119,11.57129955291748
2016-08-14,570.4730224609375,3.650209903717041,0.00024500000290572643,11.19480037689209
2016-08-15,567.239990234375,3.577080011367798,0.00023799999326001853,11.218400001525879
2016-08-16,577.4390258789062,3.6377201080322266,0.0002579999854788184,11.139699935913086
2016-08-17,573.2160034179688,3.599440097808838,0.0002469999890308827,10.752799987792969
2016-08-18,574.3179931640625,3.6071200370788574,0.0002469999890308827,10.756099700927734
2016-08-19,575.6300048828125,3.6040899753570557,0.00023299999884329736,10.748700141906738
2016-08-20,581.697021484375,3.6155600547790527,0.00023799999326001853,11.247400283813477
2016-08-21,581.3079833984375,3.615070104598999,0.00023200000578071922,11.179200172424316
2016-08-22,586.7529907226562,3.657259941101074,0.00022899999748915434,11.12090015411377
2016-08-23,583.4149780273438,3.930730104446411,0.00022699999681208283,11.030599594116211
2016-08-24,580.1820068359375,3.8550500869750977,0.00023099999816622585,11.03600025177002
2016-08-25,577.760986328125,3.802069902420044,0.00022899999748915434,11.357399940490723
2016-08-26,579.6510009765625,3.8263800144195557,0.00023099999816622585,11.29539966583252
2016-08-27,569.947021484375,3.736769914627075,0.00022400000307243317,11.148200035095215
2016-08-28,573.9119873046875,3.7398300170898438,0.00022899999748915434,10.929300308227539
2016-08-29,574.1069946289062,3.7595200538635254,0.00022499999613501132,10.983799934387207
2016-08-30,577.5029907226562,3.8040599822998047,0.00023299999884329736,11.228899955749512
2016-08-31,575.4719848632812,3.7974400520324707,0.00023499999952036887,11.67240047454834
2016-09-01,572.302978515625,3.83201003074646,0.00023200000578071922,11.99489974975586
2016-09-02,575.5369873046875,3.8245699405670166,0.00023499999952036887,12.11299991607666
2016-09-03,598.2119750976562,3.8887500762939453,0.00023600000713486224,11.758700370788574
2016-09-04,608.6339721679688,4.014440059661865,0.00023499999952036887,11.679900169372559
2016-09-05,606.5900268554688,3.9791901111602783,0.00023600000713486224,11.717000007629395
2016-09-06,610.4359741210938,3.9723598957061768,0.0002410000015515834,11.68910026550293
2016-09-07,614.5440063476562,3.9698801040649414,0.00024199999461416155,11.547900199890137
2016-09-08,626.3159790039062,3.988339900970459,0.0002280000044265762,11.34589958190918
2016-09-09,622.8610229492188,3.9699900150299072,0.0002300000051036477,11.652799606323242
2016-09-10,623.5089721679688,3.968980073928833,0.00022699999681208283,12.168499946594238
2016-09-11,606.718994140625,3.855449914932251,0.00022600000374950469,11.638400077819824
2016-09-12,608.2429809570312,3.8231899738311768,0.00022600000374950469,11.893699645996094
2016-09-13,609.2410278320312,3.8217101097106934,0.00022499999613501132,11.918700218200684
2016-09-14,610.6840209960938,3.832159996032715,0.00022600000374950469,11.923199653625488
2016-09-15,607.155029296875,3.811919927597046,0.00023299999884329736,11.937000274658203
2016-09-16,606.9730224609375,3.806190013885498,0.0002500000118743628,12.555800437927246
2016-09-17,605.9840087890625,3.805419921875,0.00023600000713486224,12.698599815368652
2016-09-18,609.8740234375,4.043399810791016,0.00023999999393709004,12.43120002746582
2016-09-19,609.2269897460938,3.831160068511963,0.00023600000713486224,13.189000129699707
2016-09-20,608.31201171875,3.8420701026916504,0.00023200000578071922,14.430299758911133
2016-09-21,597.1489868164062,3.840369939804077,0.00023099999816622585,13.768500328063965
2016-09-22,596.2979736328125,3.7675700187683105,0.0002280000044265762,13.247599601745605
2016-09-23,602.8419799804688,3.8129100799560547,0.00022400000307243317,13.331299781799316
2016-09-24,602.625,3.8051400184631348,0.00022600000374950469,12.877900123596191
2016-09-25,600.8259887695312,3.808379888534546,0.00022499999613501132,13.100899696350098
2016-09-26,608.0430297851562,3.8587400913238525,0.00022899999748915434,12.823100090026855
2016-09-27,606.166015625,3.8522400856018066,0.0002280000044265762,13.098299980163574
2016-09-28,604.72802734375,3.8376100063323975,0.00022899999748915434,13.274800300598145
2016-09-29,605.6929931640625,3.8456099033355713,0.00023099999816622585,13.073399543762207
2016-09-30,609.7349853515625,3.841599941253662,0.00023499999952036887,13.224800109863281
2016-10-01,613.9829711914062,3.849220037460327,0.00023299999884329736,13.172699928283691
2016-10-02,610.8920288085938,3.8423099517822266,0.0002300000051036477,13.199700355529785
2016-10-03,612.1329956054688,3.837970018386841,0.00023400000645779073,13.452400207519531
2016-10-04,610.2039794921875,3.8230299949645996,0.00022899999748915434,13.277000427246094
2016-10-05,612.510986328125,3.843130111694336,0.00023299999884329736,13.035699844360352
2016-10-06,613.02099609375,3.8465399742126465,0.0002229999954579398,12.854299545288086
2016-10-07,617.1209716796875,3.8622899055480957,0.0002280000044265762,12.667099952697754
2016-10-08,619.1079711914062,3.83804988861084,0.00022499999613501132,12.219099998474121
2016-10-09,616.7520141601562,3.8151299953460693,0.0002280000044265762,12.05370044708252
2016-10-10,618.9940185546875,3.7951700687408447,0.0002280000044265762,11.755499839782715
2016-10-11,641.072021484375,3.8163299560546875,0.0002300000051036477,11.785699844360352
2016-10-12,636.1920166015625,3.758510112762451,0.00022499999613501132,11.933500289916992
2016-10-13,636.7860107421875,3.9065699577331543,0.00022699999681208283,11.963000297546387
2016-10-14,640.3779907226562,3.897599935531616,0.00022699999681208283,11.938199996948242
2016-10-15,638.64599609375,3.8724300861358643,0.00022400000307243317,11.983400344848633
2016-10-16,641.6309814453125,3.8854498863220215,0.0002229999954579398,11.951600074768066
2016-10-17,639.1929931640625,3.91048002243042,0.0002209999947808683,12.005000114440918
2016-10-18,637.9600219726562,3.8395800590515137,0.0002209999947808683,12.588500022888184
2016-10-19,630.52001953125,3.804140090942383,0.00021899999410379678,12.022600173950195
2016-10-20,630.8569946289062,3.7790000438690186,0.0002209999947808683,12.098999977111816
2016-10-21,632.8280029296875,3.805459976196289,0.00021800000104121864,12.175399780273438
2016-10-22,657.2940063476562,3.8854598999023438,0.0002229999954579398,12.071499824523926
2016-10-23,657.0709838867188,3.9177799224853516,0.0002209999947808683,12.03600025177002
2016-10-24,653.760986328125,3.8688600063323975,0.00021899999410379678,11.968999862670898
2016-10-25,657.5880126953125,3.904409885406494,0.00021899999410379678,11.413999557495117
2016-10-26,678.3040161132812,3.96028995513916,0.00021600000036414713,11.531999588012695
2016-10-27,688.31298828125,4.021500110626221,0.00021699999342672527,11.499699592590332
2016-10-28,689.6510009765625,3.973220109939575,0.00021600000036414713,11.085100173950195
2016-10-29,714.47900390625,4.090310096740723,0.0002229999954579398,10.444600105285645
2016-10-30,701.864013671875,4.03400993347168,0.0002229999954579398,11.18280029296875
2016-10-31,700.9719848632812,3.993959903717041,0.00022000000171829015,10.998200416564941
2016-11-01,729.7930297851562,4.088329792022705,0.0002209999947808683,10.76609992980957
2016-11-02,740.8289794921875,4.104499816894531,0.00022000000171829015,10.752599716186523
2016-11-03,688.7000122070312,3.861330032348633,0.00021699999342672527,10.800999641418457
2016-11-04,703.2349853515625,3.878890037536621,0.00021899999410379678,11.090700149536133
2016-11-05,703.4180297851562,3.866689920425415,0.00022200000239536166,11.0024995803833
2016-11-06,711.52197265625,3.8892500400543213,0.0002209999947808683,10.873499870300293
2016-11-07,703.1309814453125,3.838870048522949,0.0002390000008745119,10.808799743652344
2016-11-08,709.8480224609375,3.8427600860595703,0.00022899999748915434,10.833700180053711
2016-11-09,723.2730102539062,3.864609956741333,0.00022899999748915434,10.655500411987305
2016-11-10,715.5339965820312,3.82423996925354,0.0002280000044265762,10.524499893188477
2016-11-11,716.4110107421875,3.816009998321533,0.00022699999681208283,10.289899826049805
2016-11-12,705.0540161132812,3.7638800144195557,0.00022000000171829015,9.877960205078125
2016-11-13,702.031005859375,3.878000020980835,0.00022499999613501132,10.101499557495117
2016-11-14,705.02099609375,3.8761699199676514,0.0002229999954579398,9.966480255126953
2016-11-15,711.6190185546875,3.893589973449707,0.00022200000239536166,10.217499732971191
2016-11-16,744.197998046875,4.019480228424072,0.0002209999947808683,10.059100151062012
2016-11-17,740.9769897460938,3.943190097808838,0.00022400000307243317,9.991180419921875
2016-11-18,751.5850219726562,3.961319923400879,0.00021800000104121864,9.476160049438477
2016-11-19,751.6160278320312,3.9537999629974365,0.00022000000171829015,9.662759780883789
2016-11-20,731.0260009765625,3.9219400882720947,0.00021899999410379678,9.579279899597168
2016-11-21,739.2479858398438,3.9448800086975098,0.00022200000239536166,9.620820045471191
2016-11-22,751.3469848632812,3.947309970855713,0.00022400000307243317,9.905719757080078
2016-11-23,744.593994140625,3.9253199100494385,0.00021899999410379678,9.843620300292969
2016-11-24,740.2890014648438,3.9076900482177734,0.00021800000104121864,9.231670379638672
2016-11-25,741.6489868164062,3.9154200553894043,0.00022000000171829015,9.402050018310547
2016-11-26,735.3820190429688,3.89451003074646,0.00021899999410379678,9.328109741210938
2016-11-27,732.0349731445312,3.882930040359497,0.00021699999342672527,8.998470306396484
2016-11-28,735.81298828125,3.88454008102417,0.00021800000104121864,8.724820137023926
2016-11-29,735.60400390625,3.8745501041412354,0.00021699999342672527,8.17411994934082
2016-11-30,745.6909790039062,3.8937900066375732,0.00021399999968707561,8.587539672851562
2016-12-01,756.7739868164062,3.9090800285339355,0.00021399999968707561,8.452500343322754
2016-12-02,777.9439697265625,3.9464399814605713,0.00021600000036414713,7.759960174560547
