Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-20,33.47482579132966,33.8777935097569,33.4606039544477,33.764015197753906,93278400,0.0,0
2017-04-21,33.76401314353619,33.82090048760297,33.62416026677587,33.723716735839844,69283600,0.0,0
2017-04-24,34.015276423205556,34.12194381403522,33.939421805848404,34.0484619140625,68537200,0.0,0
2017-04-25,34.112466121672846,34.34713367411205,34.10298248538284,34.259429931640625,75486000,0.0,0
2017-04-26,34.245201424376916,34.276017810896256,33.98682844848226,34.05793762207031,80164800,0.0,0
2017-04-27,34.11482364524721,34.171714592838605,33.97022898494706,34.084007263183594,56985200,0.0,0
2017-04-28,34.15512913092568,34.20490917543116,33.960758004595654,34.05083084106445,83441600,0.0,0
2017-05-01,34.39453898409684,34.89232129930685,34.36135349641617,34.745357513427734,134411600,0.0,0
2017-05-02,34.972919787140775,35.10329265881703,34.806992321801665,34.9658088684082,181408800,0.0,0
2017-05-03,34.51068903288855,34.961067676796915,34.197797784576395,34.85913848876953,182788000,0.0,0
2017-05-04,34.73113996321797,34.87810376722871,34.562839786893306,34.7335090637207,93487600,0.0,0
2017-05-05,34.78801795126147,35.314247477074424,34.78801795126147,35.30950927734375,109310800,0.0,0
2017-05-08,35.32610825083948,36.43308578689716,35.32610825083948,36.269527435302734,195009600,0.0,0
2017-05-09,36.47338376387355,36.71279674207534,36.373827288393066,36.5018310546875,156521600,0.0,0
2017-05-10,36.416496112594096,36.48997801410191,36.05619390651513,36.32878875732422,103222800,0.0,0
2017-05-11,36.28594305799478,36.671535746960224,36.252620591726306,36.64297103881836,109020400,0.1575,0
2017-05-12,36.821480607757074,37.23087293382562,36.81434033954811,37.15470886230469,130108000,0.0,0
2017-05-15,37.133283023208236,37.28561479237226,36.904787185400124,37.05949783325195,104038800,0.0,0
2017-05-16,37.11663745352659,37.14519853593722,36.82625434276121,37.00476837158203,80194000,0.0,0
2017-05-17,36.55966633419815,36.79054471677303,35.63377392485842,35.76230239868164,203070800,0.0,0
2017-05-18,36.0050881120147,36.49778490980633,35.97176564082047,36.307369232177734,134272800,0.0,0
2017-05-19,36.507300980063945,36.65010998812501,36.32878699608039,36.43113327026367,107843200,0.0,0
2017-05-22,36.65487521711743,36.79292648168243,36.39543573820512,36.652496337890625,91865600,0.0,0
2017-05-23,36.86909530830831,36.86909530830831,36.49064644561355,36.607276916503906,79675600,0.0,0
2017-05-24,36.61678534707763,36.69533193118786,36.338303984437395,36.49777603149414,76712000,0.0,0
2017-05-25,36.590609415973134,36.738183462234204,36.423997072010685,36.623931884765625,76942400,0.0,0
2017-05-26,36.65487700637281,36.712002797494776,36.49064353478941,36.562049865722656,87710400,0.0,0
2017-05-30,36.51682361058487,36.75722115780146,36.495402802114185,36.57632827758789,80507600,0.0,0
2017-05-31,36.647737792921234,36.69534080429004,36.26928894950533,36.35973358154297,97804800,0.0,0
2017-06-01,36.457322658639,36.495406521052125,36.2312056273612,36.45970153808594,65616400,0.0,0
2017-06-02,36.554902498838985,36.999996185302734,36.390669059140805,36.999996185302734,111082800,0.0,0
2017-06-05,36.73579881809849,36.761981015763546,36.52634486865452,36.63821029663086,101326800,0.0,0
2017-06-06,36.63106717129597,37.08568364445327,36.60250609675246,36.76197814941406,106499600,0.0,0
2017-06-07,36.89765648775693,37.12615238483095,36.76912436776059,36.980960845947266,84278400,0.0,0
